gene	score
PLEKHF1	3.421868650722122e-07
CYP27C1	3.4209182745468773e-07
ELAVL2	3.4186344469478197e-07
POLQ	3.4167910813844925e-07
RBSN	3.416099379589795e-07
EPN2	3.415474068987298e-07
SNAP91	3.414612024109311e-07
PARP15	3.4138596867149215e-07
BROX	3.4138268386092767e-07
SIGLEC10	3.4136765829311937e-07
MTMR3	3.4125004860546845e-07
SCNN1D	3.411624920799422e-07
PNOC	3.410705577472187e-07
STK4	3.4106264817773407e-07
BDKRB1	3.4104603065005146e-07
BTNL2	3.4102476185048236e-07
KCNJ1	3.409242853036655e-07
SPC25	3.407563985450491e-07
ACTR5	3.405166872792814e-07
RBM11	3.403780714848401e-07
ST6GALNAC1	3.402719092814826e-07
IL26	3.4016264602925907e-07
ARHGAP32	3.397914192982838e-07
EPC1	3.3973461074086846e-07
RSF1	3.396026260607335e-07
CRNN	3.3956295743819353e-07
ST6GAL1	3.392994860778267e-07
PCOLCE	3.3923531210064795e-07
TOX4	3.390401384917267e-07
LRCH1	3.390103307627473e-07
DDX59	3.3900340997617893e-07
EFNA1	3.389735818281007e-07
VPS37B	3.388434254464263e-07
SACS	3.388146261971678e-07
DACT1	3.387894228632266e-07
SPDEF	3.386912182525049e-07
FRZB	3.386755030226129e-07
PMFBP1	3.381921735412711e-07
EMP1	3.380159554626679e-07
RECK	3.3797044563040133e-07
RAB15	3.379307144278441e-07
SLFN11	3.377863810308344e-07
TRPV4	3.377396526010727e-07
TRAF7	3.3770752962080824e-07
INTS12	3.376788340510399e-07
MBIP	3.3763418838836385e-07
STK38	3.3753909943118694e-07
MIURF	3.375146371250851e-07
OMP	3.374452273648093e-07
POLA2	3.373822976241909e-07
DONSON	3.373044198361415e-07
NLGN2	3.3728454992827076e-07
OTULIN	3.372294974694525e-07
HBG2	3.370710685255166e-07
HLA-DMA	3.370654170189622e-07
RAB29	3.370351341866389e-07
RGS3	3.3693658567267894e-07
SELENOH	3.367966935258111e-07
HCST	3.3677902834675485e-07
MOSPD2	3.367275087220831e-07
SLC25A26	3.3641017583036464e-07
H3Y2	3.36392479911263e-07
PRB2	3.362768472330336e-07
RAB31	3.362205593630208e-07
CAMK4	3.3606445474955895e-07
SULF1	3.359992729642209e-07
VPS53	3.358272006690693e-07
ADCK5	3.3578142917277164e-07
NMT2	3.3570518600755414e-07
NOMO3	3.353517348455827e-07
TRIM14	3.3528375712246084e-07
INTS6	3.352737260574942e-07
SNAPC5	3.350485047617582e-07
NUP62CL	3.350260099090333e-07
SLC13A3	3.3492835987933526e-07
RGS20	3.3483062958064187e-07
GUCA1C	3.348012137940406e-07
MTFP1	3.3469238258785876e-07
LDB1	3.3461001367036887e-07
CHAD	3.345723779634878e-07
TDRD12	3.344873650955435e-07
TEX26	3.344838704593769e-07
DEFB4B	3.342352865016339e-07
SLITRK1	3.341336983179508e-07
FSHB	3.340571721861968e-07
CASP5	3.340061519299051e-07
FOLR3	3.339211559117192e-07
CIZ1	3.33753927965057e-07
KRT13	3.3374485605972097e-07
HNRNPA1L2	3.3369188814416743e-07
LTA4H	3.336769337395616e-07
POC1B	3.3367184754865424e-07
SPEF1	3.3349058701748505e-07
CLTRN	3.334422804204654e-07
PI4K2A	3.3335344199094325e-07
RPP25	3.333020680394641e-07
ACTRT1	3.3324505436103006e-07
RIOX1	3.332135002620823e-07
DEFB123	3.3301468883346565e-07
TUT1	3.3297191693263427e-07
HIGD2A	3.326805226268338e-07
CSPG5	3.326752539038347e-07
DCLRE1B	3.323619474556706e-07
PTPN23	3.323536319554416e-07
ANXA13	3.3223281470068815e-07
MAML2	3.3221973464362056e-07
PPIAL4F	3.3216025292614883e-07
STX11	3.321505174097414e-07
WDR6	3.319924443703242e-07
KIF7	3.318218463714537e-07
EMSY	3.3180717954450114e-07
ITLN1	3.317215842517898e-07
C2orf76	3.317060103630992e-07
PPIAL4D	3.3159134486838175e-07
NPFF	3.315513785179514e-07
GAREM1	3.315297699585118e-07
MYH15	3.3142340078629633e-07
EVA1A	3.3136766928673404e-07
BDKRB2	3.312844920043727e-07
UBE2Z	3.3123495621119984e-07
PPIAL4E	3.312075032501492e-07
PPIAL4A	3.310971958931983e-07
TSNAXIP1	3.310879708325962e-07
GZF1	3.310293642367997e-07
NOP9	3.3091346802315505e-07
KCNJ3	3.3088069891759725e-07
EPHA4	3.305202478244774e-07
RGS12	3.303186987142575e-07
INTS9	3.302912279587476e-07
RPTN	3.302746586316557e-07
RAB6B	3.3022571075407486e-07
RAB35	3.301149936076017e-07
FAM167A	3.301089240891868e-07
CCDC74A	3.300347576610743e-07
IK	3.2998776749738643e-07
FGL1	3.299835759956326e-07
CHKA	3.2987987160281196e-07
SIX1	3.2987207144283907e-07
HELZ	3.2966949777240806e-07
ZNF746	3.2961075032576746e-07
COA7	3.295368643290659e-07
MVB12A	3.295233304881062e-07
TEX9	3.2947106033218714e-07
PCLO	3.293623588664069e-07
DESI1	3.29308943190122e-07
PPIL2	3.2924072861299123e-07
GBF1	3.2913691229322456e-07
CEP192	3.2901297465350317e-07
TSPOAP1	3.288595057979451e-07
BRD10	3.2883696048379606e-07
IL5RA	3.286726789262834e-07
CBLN4	3.2862465031067646e-07
CC2D1A	3.285921401246066e-07
MTRES1	3.2857588892122356e-07
CHMP1A	3.284759693293118e-07
NELFA	3.284440867755737e-07
FLVCR2	3.2842361219720806e-07
PPIAL4C	3.2841676140715564e-07
RNF19A	3.2835126235489756e-07
OGN	3.2834677988882504e-07
CDK13	3.2826274735034036e-07
SLIT3	3.2806376037256296e-07
EML2	3.2805879275847486e-07
RBM27	3.2800461896727906e-07
LIMK2	3.278381728875208e-07
SKIL	3.276224406516022e-07
ERRFI1	3.276197424333127e-07
HEBP2	3.2755669782934217e-07
TUBGCP4	3.27543768846827e-07
ALKBH8	3.274839867673116e-07
CCR10	3.274155691014749e-07
UTF1	3.273417482425063e-07
SPRR2G	3.272021595642431e-07
CABYR	3.271419089077893e-07
KLHL7	3.271016330801133e-07
GPR153	3.270617762068824e-07
CTBS	3.2705891236621225e-07
TMEM126B	3.268199829886637e-07
TNFRSF6B	3.267718452985767e-07
QPCT	3.267211962161742e-07
ARHGAP5	3.266612096398601e-07
SENP5	3.2656483125241247e-07
PPIAL4H	3.26533239100511e-07
C10orf88	3.264596145083535e-07
KCNIP3	3.2645132453437334e-07
IL31	3.2644738037774857e-07
PPP1R13L	3.2633017713899053e-07
SNX2	3.2625298043455766e-07
ADAM12	3.262488177434447e-07
GOLM1	3.2589724022631394e-07
RBMX2	3.2577950485659865e-07
RTN4R	3.2560828062647755e-07
MTNR1A	3.256065928327802e-07
GABRB2	3.255343617510702e-07
SCGB3A2	3.2552324981583603e-07
UQCC2	3.2545659579274e-07
GPN3	3.252797254407157e-07
AVPR1B	3.252521554606625e-07
NOMO2	3.252391522196713e-07
SRSF12	3.2508637647444104e-07
MPV17L	3.250507638081394e-07
CABIN1	3.249708035221127e-07
WRNIP1	3.248600509583683e-07
DOC2A	3.247992987496306e-07
TMX2	3.2476520843216743e-07
CDH15	3.246907283801792e-07
RPRD1A	3.246291818575412e-07
THYN1	3.2439783444403944e-07
VWA7	3.2428445718363776e-07
SPATA33	3.2425667152285995e-07
SLC13A2	3.2412195421921717e-07
CYTH1	3.239448913931465e-07
VANGL2	3.239225439963103e-07
B3GALNT1	3.2389870450775617e-07
MVB12B	3.23570960196677e-07
YPEL4	3.233359936070955e-07
ADCK2	3.232664261950939e-07
NMS	3.232558156355029e-07
DUOXA2	3.232110022688657e-07
RGS10	3.2295361148354383e-07
TPBG	3.229519886790225e-07
TTC1	3.22833445379915e-07
UNC93A	3.228263964408521e-07
RNF34	3.227760814468335e-07
CBFA2T3	3.2276440431980036e-07
NUDT19	3.227343980705379e-07
GADD45B	3.2267514024854083e-07
SLIT1	3.226394839368729e-07
ZSCAN10	3.2242491043311555e-07
PI16	3.2238888850274784e-07
SLC25A41	3.2233814559501365e-07
LSMEM1	3.223138877822261e-07
SPATS1	3.220815074584203e-07
CLEC16A	3.21928960456096e-07
TNS3	3.2175222555093183e-07
SLC7A10	3.2173854448765527e-07
SNRNP48	3.21720312927663e-07
MAP3K21	3.2166313619381763e-07
ARHGEF18	3.2147005796663524e-07
POLR3F	3.2138214986766307e-07
TAF6L	3.2137767671226214e-07
ARRDC3	3.213575650513928e-07
PROKR1	3.2133115686521005e-07
TULP3	3.2118135165367136e-07
FYCO1	3.2115810467663226e-07
SLC13A4	3.211550295662333e-07
TLR10	3.2114156781530833e-07
STX12	3.2103580965813037e-07
ERCC6L	3.2102658393511395e-07
MT1H	3.205087523277688e-07
ADORA1	3.2042160394097165e-07
ESYT1	3.2032514938034166e-07
VPS37C	3.2012800295688746e-07
EFNA3	3.200430965042034e-07
MSTO1	3.1997939302893084e-07
DHX32	3.1990903683108846e-07
LAYN	3.1990454028899044e-07
SCAI	3.198951206432739e-07
SLC43A2	3.198257511072122e-07
BATF3	3.197622054538194e-07
HECW2	3.197205591079681e-07
DRD5	3.197125200990625e-07
METTL2B	3.1965143872763154e-07
KISS1R	3.1956183604362064e-07
STX16	3.1935190431706967e-07
SH3GLB2	3.192303152259145e-07
RREB1	3.188960389730493e-07
POMK	3.1873180486944076e-07
CFAP418	3.186146402598325e-07
UBE2W	3.1861277970496984e-07
TNFRSF17	3.182408071584359e-07
DACH1	3.1821253749536544e-07
SLC30A1	3.180956401699376e-07
RHOF	3.179058780552999e-07
NADK2	3.1776894010979806e-07
NPHP3	3.1768002835843837e-07
MRS2	3.1761036276084405e-07
CLEC11A	3.1753195208765187e-07
CSTF1	3.1749949531667523e-07
PIMREG	3.17487953148997e-07
SLC35F6	3.174756394155271e-07
MTMR7	3.1746211718469986e-07
ZZZ3	3.174532163585585e-07
ITPKA	3.170797223005689e-07
CARD10	3.1706556193848303e-07
AKAP3	3.170147546081978e-07
TSPAN16	3.169220676132108e-07
RNF141	3.1687508966612136e-07
HOMER2	3.1681227363010043e-07
SENP6	3.1678631166985566e-07
PADI3	3.1671651540288027e-07
NOVA1	3.1661698442808056e-07
MC2R	3.164993669613502e-07
CACNB3	3.163026556624611e-07
DNAJC13	3.162238857546816e-07
STARD4	3.162177636994647e-07
VPS37D	3.1617142818445873e-07
SLC26A9	3.159545506947354e-07
SUMF2	3.159315467706116e-07
LTB4R	3.158722089807119e-07
CES5A	3.157199083131872e-07
ETV7	3.1547846431696646e-07
MAN2A1	3.154068463032519e-07
EPG5	3.153190382623526e-07
GPRC6A	3.15248359460289e-07
GML	3.1483179621553005e-07
GTF3C3	3.148256421430232e-07
ASB10	3.146557542385242e-07
TRMT5	3.146099053043513e-07
DHRS2	3.145063704081118e-07
RMI1	3.145051486071738e-07
CELA1	3.144027562275837e-07
SULT1E1	3.142946192016349e-07
MAP3K9	3.140310109530202e-07
LCMT1	3.1399490759657466e-07
CHST10	3.139862002263054e-07
GPRIN1	3.139670008738764e-07
OSGIN1	3.1396226988511694e-07
TOM1	3.138586376405524e-07
KIF18B	3.138097400379289e-07
CA11	3.1376951599792665e-07
NAA16	3.1348379296496584e-07
PPP4R3B	3.13443614626442e-07
TSR3	3.1339852169608476e-07
FLRT3	3.131896792324597e-07
AMHR2	3.130267207589532e-07
YJU2	3.129469113614052e-07
ZRANB1	3.128163939774041e-07
TRIM39	3.1279710175293623e-07
KIFAP3	3.1270696636421406e-07
KPNA5	3.1261715503023146e-07
PREX1	3.1244158955887727e-07
HERC1	3.124411139989805e-07
EMC4	3.1233263788131573e-07
SERINC3	3.1230328721033323e-07
GRM6	3.12261795384945e-07
THEM5	3.122225445170499e-07
CELA3A	3.118811017161919e-07
TMPRSS3	3.116959495160051e-07
GNA14	3.1169160756115325e-07
INTS3	3.11565511957858e-07
TTC16	3.1135265971417324e-07
SYNC	3.1125032104804814e-07
FAM114A2	3.112122668938411e-07
B3GALNT2	3.1113252594892186e-07
DOCK11	3.1111025258686085e-07
RGS7BP	3.1110946377228456e-07
FOXH1	3.1104910897000685e-07
DDX19B	3.110408244223693e-07
ADAMTS9	3.110008701702346e-07
FILIP1L	3.1097618512801693e-07
SETD3	3.1058670017257176e-07
TUBGCP6	3.1055917534174674e-07
SLCO1B1	3.102937560643224e-07
GPM6B	3.102613714190062e-07
WWC1	3.102486902921545e-07
RPP21	3.1016556885098123e-07
SON	3.1016426768519437e-07
EYS	3.101300800922059e-07
MT1F	3.100209196700174e-07
TTC3	3.0982506225714406e-07
PTPRK	3.0981013884915457e-07
CIDEB	3.0972836491481216e-07
CDK3	3.097048825390599e-07
ANXA2R	3.0959437339773797e-07
OPN4	3.0948337284298783e-07
MAML3	3.0915208752014794e-07
PM20D2	3.0905962057289543e-07
HOXB6	3.090161711312484e-07
INTU	3.0901542656341575e-07
TAF7L	3.087342112541847e-07
NDUFAF4	3.0851979030774363e-07
SULT1A3	3.0844124899973954e-07
CNIH3	3.0843892487930023e-07
GSC	3.0840855371620827e-07
ADAM2	3.0834069128130084e-07
EPHB3	3.083352165276125e-07
GSDME	3.081169757523001e-07
SLC39A2	3.0802733211201756e-07
AKR1C4	3.0791067217390874e-07
PCGF3	3.078250359926608e-07
TECPR2	3.0764620719794994e-07
NGEF	3.071608230359368e-07
AARSD1	3.0714237486047204e-07
RABEPK	3.0709497556209744e-07
SLC8A3	3.0708567801426935e-07
E2F5	3.07012038901425e-07
PRP4K	3.069830826870149e-07
SPACA6	3.069515466336977e-07
FER	3.0668626883425314e-07
KCNK9	3.065567551694695e-07
TSPAN1	3.065280045101254e-07
CNIH2	3.063477974450949e-07
TEAD3	3.0603037771940513e-07
C6orf15	3.059246802283292e-07
DENND4A	3.057559710302472e-07
FAT4	3.05699361943702e-07
IFT74	3.053634171465872e-07
SLC9A6	3.0531169451278345e-07
PRCD	3.053017267474822e-07
GEMIN4	3.050547813247564e-07
RUNDC3A	3.050367152209223e-07
CELA2B	3.0502187497214806e-07
GPR149	3.050016714418928e-07
KCTD9	3.048313772702266e-07
SLC35B1	3.0473612087807927e-07
ALOX15B	3.0457730344326267e-07
ATP13A3	3.0451984742048823e-07
PDE4DIP	3.0451980860048397e-07
HPSE	3.0439028002504184e-07
TFAP2E	3.043712967612583e-07
CXCL6	3.0427315614581537e-07
CENPB	3.042593071515665e-07
SLC43A1	3.042566691882023e-07
LUZP1	3.0414673759846727e-07
BCOR	3.0398576529529893e-07
ARHGAP29	3.039040288499549e-07
TSC22D3	3.039002652306956e-07
ABCD1	3.0385965338886704e-07
MBNL3	3.0375932054495335e-07
PTAFR	3.0360628533082563e-07
MARCHF6	3.0351492451657847e-07
FAM83D	3.0351152831133774e-07
AREL1	3.034533934095855e-07
FEM1C	3.033353506219658e-07
SKA1	3.0332555783663433e-07
AMOTL2	3.0332330929375333e-07
PRR11	3.032796174305884e-07
C12orf54	3.030704012646252e-07
CPA4	3.030161497945902e-07
ZMIZ2	3.029582293095636e-07
CNIH4	3.028652973194776e-07
UBP1	3.0279838974143834e-07
ATOH1	3.0277197620266176e-07
SULT1A2	3.027453161180778e-07
TAOK2	3.0246600361268766e-07
IFT25	3.0233237021662164e-07
CHST8	3.0220302126264103e-07
SCN2B	3.0201371058466905e-07
RAET1G	3.0201294303350023e-07
PCP2	3.019903569711339e-07
TGM4	3.0194668238825434e-07
HTRA3	3.018916052759938e-07
USP51	3.0185532190934614e-07
WDR7	3.018375962097622e-07
GPC2	3.0180649927560084e-07
WDFY2	3.016422742022613e-07
BCL2L14	3.014082957743369e-07
PIM2	3.011784151455655e-07
AADAC	3.010434653463993e-07
MT1B	3.01042533461485e-07
HOXC5	3.0084539110874665e-07
FRG1	3.0081818972625326e-07
CDR2	3.008045930750137e-07
ZW10	3.0078659007206133e-07
PIR	3.007813356154348e-07
ATP2A3	3.0072184518577934e-07
GTF2H2C	3.005714579054231e-07
HES5	3.005264087353142e-07
MAST2	3.0044611798216585e-07
TIE1	3.00312848122842e-07
TAF1L	3.002738756628325e-07
CENPVL1	3.002285655490769e-07
CAMK1	3.0005362134306073e-07
DCDC2	3.0004696290358847e-07
CITED4	2.9987690404365073e-07
FSTL1	2.9962235951860626e-07
DRD3	2.9958037055939295e-07
SMNDC1	2.9948470807599724e-07
PIGN	2.9948161771731226e-07
INSC	2.993724651099787e-07
ABT1	2.993703934755258e-07
XPNPEP3	2.9911907580360417e-07
USP35	2.9909551993873916e-07
TBC1D22A	2.990161010514415e-07
CENPT	2.990059870789287e-07
KLHL40	2.988727990210396e-07
ZNF513	2.988628647303697e-07
PTGES	2.9875565798700364e-07
SLC15A2	2.984681237022445e-07
KLK6	2.984381325853795e-07
RLF	2.982854883800328e-07
CHKB	2.9823095516493554e-07
SERINC5	2.9821990424033215e-07
KDM8	2.9821094149849387e-07
DYTN	2.98201319682027e-07
CMKLR1	2.9812904066933067e-07
GRM4	2.9788207930386665e-07
METTL8	2.9787159440363493e-07
LOXL1	2.9780869078373333e-07
MYO1D	2.977280484594308e-07
CBLIF	2.976909711659264e-07
MMP11	2.9761894628586295e-07
H1-8	2.974636359176751e-07
LSM11	2.9737015131218044e-07
VIL1	2.973463621420846e-07
PCDH19	2.972159599951612e-07
IPPK	2.971108054577077e-07
RBM23	2.971096574016157e-07
PATL2	2.970326298515857e-07
MYO19	2.969943390467741e-07
B4GALT7	2.9696720914822524e-07
JMY	2.968866156250579e-07
TIMMDC1	2.9686832293682324e-07
SFTPA2	2.9672579334608694e-07
TMEM230	2.967255402178087e-07
TCF20	2.966719670687628e-07
BCCIP	2.965925613178342e-07
INPP5J	2.965066198612922e-07
TADA1	2.965063366952001e-07
DNAI2	2.964956043322048e-07
CENPH	2.959823688152269e-07
PTOV1	2.959537868060058e-07
THUMPD2	2.958803780403118e-07
RNF135	2.9577933906827065e-07
AHI1	2.9576699915452197e-07
TRHR	2.95676066618463e-07
GSTCD	2.9565099178192954e-07
PCDH10	2.956160394628855e-07
ARFGAP3	2.956023321402067e-07
TMTC1	2.9552335256232106e-07
BCAS3	2.9547139662238104e-07
ZC3H12A	2.954474557720111e-07
USE1	2.9537616723023463e-07
RHOBTB3	2.953190310551871e-07
CFHR2	2.952655916137309e-07
PADI6	2.9525543131654273e-07
FAM131B	2.9522042854145187e-07
AP5M1	2.9519388536152133e-07
PDS5B	2.950104025768404e-07
DBX1	2.9496821487819845e-07
ZNF236	2.949284856237385e-07
FZD6	2.9490183301381914e-07
SCAMP3	2.948226371009049e-07
IQSEC2	2.947654658129964e-07
UBAC2	2.9470988913289353e-07
RHBDL1	2.9468176632540416e-07
TMEM65	2.9463832414124947e-07
DQX1	2.946010080405903e-07
NOX3	2.945955549353351e-07
TSHZ1	2.945763733800734e-07
FARP1	2.943803715348716e-07
MBNL2	2.9426790447057913e-07
CENPVL2	2.942538387446661e-07
CENPVL3	2.942538387446661e-07
TGM5	2.9422329361470486e-07
CLPTM1L	2.9418709121457885e-07
IGFBP4	2.9417013482264025e-07
IFI6	2.9415464858733285e-07
CABP1	2.9413999821031754e-07
ADCK1	2.941227491515215e-07
IRAK3	2.940747645276772e-07
RHEBL1	2.9393480800526797e-07
CSN3	2.9388351792812045e-07
EAF1	2.937466420879793e-07
SMIM14	2.9366796773505185e-07
LINC02210-CRHR1	2.935121924175063e-07
PAG1	2.934861268242939e-07
TMEM184A	2.93473953718474e-07
ADRA1B	2.932403716974784e-07
CAMSAP3	2.9323513756524376e-07
IMPG2	2.9307536457246197e-07
MAGEA1	2.9277181428809804e-07
R3HDM1	2.927447468053697e-07
LST1	2.9272193453615377e-07
DDX11	2.9263152024002463e-07
ABRA	2.9263147321872116e-07
MAP3K12	2.9262345670668957e-07
LARGE1	2.9260412479292733e-07
RPRD1B	2.925737413386286e-07
RP9	2.924752966539328e-07
XPNPEP1	2.9234667610143866e-07
MNS1	2.923275824535488e-07
S1PR2	2.922733627979714e-07
NUDT13	2.9226600317666054e-07
SLC45A2	2.9194893393626656e-07
PPP1R27	2.918354184532466e-07
TNFRSF13B	2.9183386873147027e-07
HYAL2	2.917913960033243e-07
ARMC12	2.917219236153073e-07
ECE1	2.915580337499476e-07
RNF144B	2.9142059075487626e-07
NRBF2	2.9126968806948155e-07
SDR16C5	2.9126595360182953e-07
ZNF335	2.911838524546277e-07
EEF1AKMT1	2.9117386384204145e-07
EFNA2	2.9107857571865934e-07
CGA	2.9106811023706033e-07
IFNL2	2.910177956845661e-07
CCKAR	2.9100797793780346e-07
POMGNT2	2.909353437014134e-07
CYP2A7	2.908457222615554e-07
RXYLT1	2.9076979016358465e-07
PCGF5	2.90629589423039e-07
EDIL3	2.9056702858575574e-07
MYLK2	2.9041964360023534e-07
SRSF8	2.903781376917664e-07
USP24	2.903666657380562e-07
FZD9	2.898780990813736e-07
IPO13	2.8970627693547066e-07
PON2	2.8967442051670086e-07
HS6ST1	2.89661919145685e-07
TEKT4	2.8950868467680886e-07
SLC39A3	2.894698733795381e-07
EDN3	2.8941697697083295e-07
CCNP	2.893905271242638e-07
APBA1	2.893699375392205e-07
CAMKMT	2.8906397719752247e-07
OXTR	2.889683187087386e-07
MYZAP	2.889180814965671e-07
NBEAL2	2.8869305819165963e-07
TRIB2	2.8861569901361607e-07
APOC4	2.8857191963698775e-07
TUSC3	2.8853539053629057e-07
SLC34A2	2.885339280587039e-07
TNS4	2.8837718545116304e-07
LRRFIP1	2.8836617581655673e-07
CEP152	2.883363268659288e-07
ACOT6	2.8827223237166183e-07
XPO7	2.88105311411113e-07
MARCO	2.880230571733251e-07
SMG9	2.8798107522409183e-07
LARP4	2.879377562160591e-07
TMEM38B	2.8788251505495134e-07
USP31	2.878567977564809e-07
KLHDC8A	2.8785502819299513e-07
THSD4	2.8775951679205397e-07
GRM8	2.876554151755282e-07
FKBPL	2.876374025730369e-07
PRKD3	2.8763217836670926e-07
SPECC1	2.876279232632034e-07
CAPN14	2.8757706069952043e-07
PIGS	2.8753522987414785e-07
SLC6A5	2.875264946516211e-07
MYO1E	2.8727529663907206e-07
TBXT	2.871589610199028e-07
VIPR1	2.8714304231278834e-07
METTL6	2.870360438503751e-07
CCDC12	2.86682907099274e-07
FBN3	2.866524317061689e-07
MTMR8	2.864228665112902e-07
SLC26A5	2.8636605427137276e-07
B3GLCT	2.862217838908123e-07
SNX5	2.861208165552781e-07
PHYHIP	2.859087025286923e-07
BTNL8	2.8589938693171706e-07
CACNB2	2.858841677790395e-07
INS-IGF2	2.8584318248420143e-07
WBP4	2.856947377385888e-07
RNPEP	2.855505181018771e-07
IPP	2.854920389274235e-07
KANSL1	2.8549127641232835e-07
IL32	2.8534839239684334e-07
MSX2	2.853373506785195e-07
XPNPEP2	2.852287662344796e-07
DENND6A	2.852078590247376e-07
HHLA2	2.8519306251317313e-07
EXT2	2.8510667222419404e-07
OPA3	2.850573156129283e-07
SYNGR3	2.8499238231635185e-07
SPPL3	2.8492253160987813e-07
CYP4A22	2.849222380058982e-07
PKNOX1	2.847084369719648e-07
LYPD3	2.846509846565859e-07
BTN2A2	2.8458557673651736e-07
MID1	2.844628384594431e-07
CDCA7L	2.844121208191618e-07
FAM3C	2.842811416357518e-07
PIGU	2.841950112501878e-07
WDCP	2.841680704087205e-07
MS4A6A	2.8403803308252775e-07
TGFBRAP1	2.8401820172439037e-07
STK32B	2.840108113666661e-07
PTGIS	2.838835288383217e-07
RAVER2	2.836865342141881e-07
FILIP1	2.8356823091660186e-07
DTNBP1	2.835016209692282e-07
MAP4K5	2.834791753272816e-07
PSENEN	2.834320690900593e-07
ATOH7	2.833841493991272e-07
RNF169	2.8320544327393495e-07
PHF20L1	2.8314466498767653e-07
PHACTR2	2.830678241940642e-07
TMPRSS6	2.829352449848196e-07
ZCCHC12	2.8285275493840277e-07
ANAPC13	2.827934683601752e-07
LLGL1	2.825552467417872e-07
CACNA1G	2.82522040172691e-07
SOCS7	2.8237139760803767e-07
ADAM9	2.8236080316457643e-07
EGFLAM	2.8231947464038343e-07
PARP11	2.823053175549543e-07
TRIM4	2.822620971177929e-07
RPP25L	2.8225506895509137e-07
FAM53B	2.8220485635203003e-07
MCF2	2.8209367050038083e-07
MTCP1	2.8205659580022316e-07
RNF111	2.820516808978366e-07
TGIF2	2.820487687295266e-07
ZNRD2	2.8187229062530764e-07
TRPM7	2.818597504468593e-07
THOC3	2.818477151188726e-07
SPATA18	2.818306861775636e-07
ACBD3	2.8168215574069056e-07
ART5	2.816751007595816e-07
LMBRD1	2.815737101501681e-07
MAMSTR	2.815390129499149e-07
GINS3	2.8149317566879847e-07
GNA15	2.814272025160478e-07
CNTN1	2.814068639855102e-07
N4BP2	2.813165715273427e-07
SRRM3	2.8129102513767357e-07
OPTC	2.8126935933204404e-07
TFPI2	2.8124905867156756e-07
CCL25	2.8124289257550447e-07
ARHGAP21	2.812212203151602e-07
CDKL5	2.811935678589425e-07
CIC	2.810815723289171e-07
GPIHBP1	2.810801805370779e-07
MAP1LC3B2	2.807326778725875e-07
TECPR1	2.8015814696868666e-07
SPNS2	2.801200640523696e-07
B3GAT2	2.800847619391005e-07
CCBE1	2.8004122666114417e-07
SYCN	2.8000478477554173e-07
SBF1	2.7997873206063046e-07
ZBP1	2.7983121767216586e-07
CRYGA	2.795753103015515e-07
CFAP161	2.7955932883970627e-07
ZNF285	2.794605310757311e-07
RBMY1A1	2.794492438470215e-07
EFHD2	2.7942741678315486e-07
CHST9	2.7940322495873375e-07
GTF2IRD1	2.7934637596313533e-07
NRCAM	2.7930961389982073e-07
TMEM41B	2.7899851365518475e-07
SMARCAD1	2.789825077449107e-07
RGS9BP	2.7896530224003455e-07
NUCB2	2.7895589647837847e-07
ANP32E	2.7888666244773706e-07
DENND2B	2.788812957820823e-07
TIGD4	2.7875264506079636e-07
RNF150	2.786656881505085e-07
NDST1	2.7864175375361735e-07
LAPTM4B	2.785851293483756e-07
PKN3	2.7848011120519105e-07
PARD6B	2.784681719191492e-07
PDZD8	2.781830645304407e-07
SLC38A7	2.77982617626406e-07
DAZL	2.77979728768081e-07
SERPINB7	2.778866694583971e-07
ZMIZ1	2.778672827730149e-07
COPZ1	2.7782058988188195e-07
ATG4A	2.7764942772567635e-07
ANKRD46	2.7743782527732825e-07
ASB7	2.773043238248692e-07
PCYOX1	2.772815810502976e-07
MIS18BP1	2.7722177291624995e-07
GRXCR2	2.7715951701194605e-07
ZP3	2.771564137528672e-07
TMEM31	2.770058784381755e-07
PNMA6E	2.7680605120737666e-07
CAMLG	2.7679231674691616e-07
IKZF2	2.765651931294705e-07
ZNF594	2.765225836915035e-07
AP3S2	2.765160161582362e-07
SULT1B1	2.7639665734825184e-07
TMEM131L	2.763696678585727e-07
VPS51	2.7630491248784697e-07
MORC3	2.761975782254509e-07
CIB3	2.759559020494011e-07
LMAN2	2.758153075204509e-07
TAPBPL	2.756950379194231e-07
PNLIPRP3	2.7560764774797637e-07
GSX1	2.7546118556306305e-07
TYW1	2.7545740112833375e-07
VCPIP1	2.754311295637799e-07
NAALADL1	2.7541139854629336e-07
NKD1	2.7534933401552003e-07
GLG1	2.753451390278567e-07
IL24	2.753350076819843e-07
JADE1	2.752897545308474e-07
TESK2	2.751235152070436e-07
C6orf58	2.750805509731631e-07
RCAN1	2.74943652257227e-07
STK3	2.749107959999622e-07
TNMD	2.7484708632295563e-07
ADAM15	2.7474399225867525e-07
ZNF491	2.747025686278635e-07
SLC24A1	2.746171389453881e-07
SULT1C4	2.74567337023817e-07
CHI3L2	2.7449170816363625e-07
LIN54	2.744782065958845e-07
MYO3B	2.744376431631208e-07
SSX2	2.7439260981727355e-07
CLCN1	2.742653112558908e-07
EVX2	2.7419620188389586e-07
RAP1GDS1	2.741439666443368e-07
SCN8A	2.739791913250491e-07
CYRIB	2.7376718512031034e-07
KDSR	2.7370866339842784e-07
CD180	2.7358442397867473e-07
TCF25	2.7357172992883336e-07
MICU3	2.7357069861113805e-07
